AltAGL,Time,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,CRS,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
2769,2446,3585.3,3482.9,3569.9,82.3,0.5,0.1,29.98,122.8,123.5,345.3,60.3,285.86,327.1,332.91,346.16,80.32,1572.28,1513.05,1532.88,1491.96,7.89,69.41,155.15,2349.4,17.65,18.68,114.59,1852,-0.214,341,12,10,99.22,-0.02,48.2420273,-97.3152618,3.2,-0.05,11,1.43,0.9,105,36.33,346,28.2,28.1,14,447.86,98.4,-147.9,11.85,-16,10
2768,2447,3585.3,3481.9,3568.9,76.6,0.5,0,29.98,122.8,123.5,345.3,60.46,285.8,327.08,332.97,346.26,79.5,1571.17,1513.47,1532.45,1491.67,7.79,68.92,155.11,2336.2,17.63,18.73,114.75,1852,-0.215,341.9,12.5,10,98.74,-0.01,48.2425461,-97.3154068,3.2,-0.11,11,0.15,0.71,105,36.36,346.2,28.1,28.1,14,287.65,-43.3,-148,11.9,-16.1,10
2764,2448,3583.3,3477.7,3564.6,67.4,0.5,0,29.98,122.8,123.5,345.3,60.49,285.87,327.17,333.04,346.36,81.92,1573.38,1513.15,1531.96,1491.46,7.81,69.17,155.04,2335.5,17.63,18.73,115.11,1852,-0.215,341.7,12.5,10,99.64,0,48.2430725,-97.3155518,3.2,0.03,11,0.13,0.76,105,36.36,346.3,28.1,28.1,15,117.69,-232.3,-148.1,11.95,-16.1,10
2760,2449,3575.3,3473.4,3560.3,56.3,0.4,0,29.98,122.8,123.5,345.3,60.63,285.78,327.22,333.08,346.41,84.43,1575.48,1511.45,1531.03,1491.05,7.88,69.41,154.99,2348.7,17.63,18.73,115.58,1852,-0.216,341.7,13,10,100.31,0.01,48.2435951,-97.3157043,3.2,0.08,11,1.22,0.78,106,36.36,346.4,28.1,28.1,15,-103.62,-224.4,-148.2,12.01,-16.1,9.9
2758,2450,3572.3,3471.8,3558.8,45.2,0.4,0,29.98,122.8,123.5,345.3,60.7,285.67,327.16,333.01,346.37,83.36,1573.68,1510.43,1530.41,1490.32,7.87,69.67,154.95,2357.1,17.6,18.78,115.81,1852,-0.217,341.4,14,10,101.01,-0.01,48.2441216,-97.3158417,3.2,0.09,11,2.24,0.74,107,36.38,346.5,28.2,28.2,16,-208.97,-78.7,-148.3,12.06,-16.1,9.9
2761,2451,3572.3,3474.4,3561.3,37.2,0.5,0.1,29.98,122.8,123.5,345.3,60.74,285.68,327.21,333.1,346.42,82.32,1572.49,1510,1530.32,1490.17,7.9,69.67,154.92,2357.2,17.63,18.78,115.7,1852,-0.217,341.5,14,10,100.8,-0.01,48.244648,-97.3159866,3.2,0.08,10.8,3.15,0.6,107,36.41,346.4,28.2,28.1,15,-161.71,82.7,-148.4,12.12,-16.1,9.9
2765,2452,3574.3,3478.8,3565.8,21.2,0.4,0,29.98,122.8,123.5,345.3,60.84,285.78,327.28,333.18,346.62,82.31,1572.42,1510.18,1531.49,1490.11,7.83,69.62,154.91,2357,17.68,18.78,115.23,1852,-0.218,341.8,14,10,100.68,0,48.2451706,-97.316124,3.2,0.05,10.8,3.74,0.71,107,36.46,346.5,28.1,28.1,15,-57.63,248,-148.5,12.18,-16.1,9.8
2771,2453,3580.3,3484.8,3571.8,15.9,0.4,0,29.98,122.8,123.5,345.3,60.85,285.79,327.29,333.24,346.64,81.08,1570.85,1510.56,1532.79,1489.77,7.9,69.49,154.92,2353.5,17.68,18.73,114.63,1852,-0.219,341.8,14.5,10,100.4,-0.01,48.245697,-97.3162689,3.2,0.01,11,3.81,0.88,106,36.41,346.6,28.1,28.1,15,84.14,362.2,-148.5,12.23,-16.1,9.8
2778,2454,3587.3,3491.6,3578.5,13.7,0.4,0,29.98,122.8,123.5,345.3,60.94,285.76,327.24,333.25,346.7,83.05,1572.43,1509.8,1532.86,1489.38,7.82,69.4,154.92,2344.6,17.73,18.65,113.95,1852,-0.22,341.9,14.5,10,99.92,-0.01,48.246212,-97.3164139,3.2,0,11,3.97,1.21,106,36.38,346.7,28.1,28.1,16,228.1,401.6,-148.5,12.29,-16.1,9.8
2786,2455,3593.3,3499.4,3586.3,17.6,0.4,0,29.98,122.8,123.5,345.3,61.02,285.7,327.24,333.25,346.72,84.61,1573.49,1509.43,1531.62,1488.88,7.83,69.45,154.91,2347.1,17.68,18.63,113.23,1852,-0.221,342.2,15,10,99.24,-0.01,48.2467308,-97.3165436,3.2,0.03,11,4.11,1.31,105,36.31,347,28.2,28.1,16,313.66,417.3,-148.5,12.34,-16.1,9.7
2794,2456,3599.3,3507.1,3594.1,24.2,0.5,0,29.98,122.8,123.5,345.3,61.1,285.66,327.25,333.27,346.76,82.52,1571.32,1508,1530.49,1488.8,7.81,69.47,154.89,2341.5,17.68,18.63,112.55,1852,-0.222,342.2,14,10,98.71,-0.01,48.247242,-97.3166656,3.2,0,11,4.1,1.42,105,36.31,347.2,28.1,28.1,16,345.48,444.9,-148.4,12.38,-16.1,9.7
2800,2457,3606.3,3513.8,3600.8,31.9,0.5,0,29.98,122.8,123.5,345.3,61.18,285.63,327.26,333.25,346.81,83.37,1571.72,1507.13,1529.67,1488.35,7.73,68.93,154.88,2332.1,17.65,18.5,111.91,1852,-0.223,342.3,14,10,97.89,-0.01,48.2477531,-97.316803,3.2,-0.01,11,4,1.18,104,36.15,347.2,28.1,28.1,15,385.86,444.9,-148.4,12.41,-16.1,9.7
2807,2458,3613.3,3520.7,3607.7,43.1,0.4,0,29.98,122.8,123.5,345.3,61.2,285.66,327.28,333.33,346.86,82.69,1570.86,1506.71,1529.11,1488.17,7.76,69.18,154.86,2322.6,17.6,18.45,111.32,1852,-0.224,342.5,14,10,96.82,0,48.2482605,-97.316925,3.2,0,11,3.83,0.67,103,36.05,347.5,28.1,28.1,15,399.53,417.3,-148.3,12.44,-16.2,9.6
2813,2459,3618.3,3526.8,3613.7,53.4,0.4,0,29.98,122.8,123.5,345.3,61.26,285.58,327.31,333.37,346.84,81.01,1569.1,1506.29,1528.06,1488.09,7.73,68.92,154.86,2320.8,17.6,18.39,110.9,1852,-0.225,342.3,14.5,10,95.92,-0.01,48.2487679,-97.3170471,3.2,-0.04,11,3.55,2.46,102,35.99,347.5,28.2,28.1,15,375.59,370.1,-148.2,12.47,-16.2,9.6
2818,2460,3626.3,3531.5,3618.5,59.7,0.5,0.1,29.98,122.8,123.5,345.3,61.33,285.62,327.31,333.4,346.95,81.58,1569.62,1506.33,1527.37,1488.04,7.71,68.98,154.88,2310.8,17.6,18.39,110.57,1852,-0.227,342.3,14.5,10,95.53,-0.03,48.2492714,-97.3171692,3.2,-0.04,11,3.25,3.54,101,35.99,347.7,28.2,28.1,16,400.78,299.2,-148,12.5,-16.2,9.6
2821,2461,3631.3,3534.4,3621.3,60,0.5,0,29.98,122.8,123.5,345.3,61.37,285.52,327.28,333.34,346.89,84.18,1572.01,1506.83,1527.88,1487.83,7.71,68.46,154.88,2311.7,17.6,18.39,110.39,1852,-0.228,343.2,15,10,95.07,-0.02,48.2497826,-97.3172913,3.2,-0.05,11,2.79,4.58,101,35.99,348.2,28.1,28.1,16,376.09,224.4,-147.9,12.54,-16.2,9.5
2823,2462,3632.3,3536.1,3623.1,57.3,0.5,0,29.98,122.8,123.5,345.3,61.4,285.57,327.3,333.38,346.97,83.62,1571.55,1506.77,1527.25,1487.93,7.7,68.81,154.88,2316.1,17.6,18.39,110.43,1852,-0.23,344.1,14.5,10,94.53,-0.01,48.2502785,-97.3174057,3.2,-0.03,11,2.41,4.58,100,35.99,348.7,28.1,28.1,16,283.15,129.9,-147.8,12.57,-16.2,9.5
2824,2463,3633.3,3537.4,3624.4,52.6,0.4,0,29.98,122.8,123.5,345.3,61.41,285.64,327.37,333.48,347.05,78.28,1566.29,1506.38,1526.48,1488.01,7.66,68.85,154.88,2310.3,17.68,18.37,110.64,1852,-0.232,345.1,14,10,94.06,-0.01,48.2507896,-97.3174973,3.2,-0.03,11,2.04,3.41,100,36.05,349.3,28.1,28.1,15,175.55,51.2,-147.7,12.61,-16.2,9.5
2823,2464,3631.3,3536.9,3623.9,45.4,0.5,0,29.98,122.8,123.5,345.3,61.46,285.6,327.38,333.51,347.06,76.26,1563.99,1506.12,1526.11,1487.73,7.75,69.09,154.9,2308.3,17.73,18.37,110.95,1852,-0.235,345.6,14,10,94.1,-0.01,48.2512932,-97.3175888,3.2,-0.03,11,1.76,3.14,100,36.1,349.8,28.2,28.1,15,72.25,-19.7,-147.7,12.66,-16.2,9.5
2822,2465,3631.3,3535.8,3622.7,36.4,0.5,0,29.98,122.8,123.5,345.3,61.49,285.57,327.28,333.52,347.06,79.37,1567.19,1505.78,1526.3,1487.82,7.65,68.71,154.92,2306.5,17.79,18.37,111.32,1852,-0.237,345.9,14.5,10,94.47,-0.01,48.251812,-97.3176804,3.2,-0.02,11,1.55,2.41,100,36.16,350.3,28.1,28.1,15,19.97,-59.1,-147.7,12.7,-16.3,9.4
2820,2466,3631.3,3533.9,3620.8,26.7,0.4,0,29.98,122.8,123.5,345.3,61.54,285.64,327.41,333.59,347.18,81.83,1569.86,1506.11,1527.01,1488.03,7.73,68.66,154.95,2306.2,17.79,18.34,111.69,1852,-0.24,346.6,14.5,10,94.87,-0.01,48.2523232,-97.3177643,3.2,-0.01,11,1.37,2.05,101,36.13,350.4,28.1,28.1,16,-5.27,-106.3,-147.8,12.74,-16.3,9.4
2819,2467,3627.3,3532.6,3619.4,18.6,0.5,0,29.98,122.8,123.5,345.3,61.54,285.65,327.41,333.6,347.19,84.27,1572.08,1506.78,1526.91,1487.81,7.71,68.88,154.97,2312.2,17.79,18.27,112.1,1852,-0.243,346.9,15,10,95.16,0,48.2528419,-97.3178406,3.2,-0.02,11,1.07,0.75,101,36.06,350.7,28.1,28.1,16,-74.02,-137.8,-147.9,12.78,-16.3,9.4
2815,2468,3627.3,3529,3615.9,8.2,0.4,0,29.98,122.8,123.5,345.3,61.54,285.65,327.43,333.61,347.19,84.67,1572.42,1507.17,1526.3,1487.75,7.7,68.73,154.97,2320.1,17.79,18.27,112.63,1852,-0.247,346.6,14.5,10,95.74,0,48.2533569,-97.3179245,3.2,-0.15,11,-0.79,-0.74,101,36.06,350.8,28.2,28.1,16,-93.54,-216.5,-148.1,12.82,-16.3,9.3
2808,2469,3626.3,3521.2,3608.1,-5.6,0.5,0,29.98,122.8,123.5,345.3,61.56,285.65,327.43,333.65,347.21,82.13,1569.01,1507.31,1527.02,1486.88,7.65,68.26,154.97,2321.3,17.79,18.24,113.37,1852,-0.249,346.4,14,10,97.02,-0.01,48.2538795,-97.3180084,3.2,-0.05,11,-1.55,-0.88,103,36.03,350.6,28.2,28.1,15,-66.84,-452.8,-148.2,12.86,-16.4,9.3
2797,2470,3618.3,3510.8,3597.7,-20.8,0.5,0,29.98,122.8,123.5,345.3,61.65,285.6,327.36,333.66,347.25,81.23,1567.07,1506.89,1527,1485.84,7.73,68.97,154.98,2328.7,17.79,18.21,114.4,1852,-0.253,346,14.5,10,98.37,-0.01,48.2544098,-97.3180923,3.2,-0.09,11,-2.47,-0.54,104,36,350.6,28.1,28.1,16,-187.43,-610.2,-148.5,12.9,-16.4,9.3
2784,2471,3607.3,3498,3584.9,-36.4,0.4,0,29.98,122.8,123.5,345.3,61.68,285.57,327.37,333.66,347.25,80.07,1565.59,1506.81,1525.79,1485.52,7.67,68.78,154.99,2338.8,17.73,18.21,115.54,1852,-0.255,346.1,14.5,10,99.96,0,48.2549591,-97.3181839,3.2,0.08,11,-1.71,-2.98,106,35.94,350.2,28.1,28.1,15,-343.68,-728.3,-148.6,12.93,-16.4,9.2
2775,2472,3590.3,3488.4,3575.3,-47.8,0.5,0,29.98,122.8,123.5,345.3,61.68,285.59,327.37,333.68,347.27,80.48,1565.93,1506.47,1525.19,1485.45,7.79,69.09,154.98,2347.1,17.68,18.21,116.67,1852,-0.258,346,14.5,10,100.82,0.02,48.2554741,-97.3182755,3.2,0.1,11,-0.87,-5,107,35.89,349.8,28.1,28.1,16,-611.09,-633.9,-148.8,12.96,-16.4,9.2
2767,2473,3579.3,3480.6,3567.5,-56.9,0.4,0,29.98,122.8,123.5,345.3,61.7,285.52,327.3,333.64,347.22,80.62,1566.55,1506.7,1525.79,1485.93,7.73,69.42,155,2360.7,17.63,18.24,117.45,1852,-0.26,344.9,15,10,101.95,0.01,48.2560158,-97.3183975,3.2,0.1,11,-0.09,-7.51,108,35.87,349,28.2,28.1,16,-705.09,-452.8,-148.9,12.97,-16.4,9.2
2763,2474,3574.3,3476.5,3563.4,-60.5,0.5,0.1,29.98,122.8,123.5,345.3,61.72,285.54,327.35,333.71,347.26,78.96,1565.28,1507.57,1526.67,1486.32,7.84,69.58,155.02,2367.2,17.55,18.32,117.89,1852,-0.261,343.4,14.5,10,102.66,0.02,48.2565536,-97.3185272,3.2,0.09,11,0.54,-9.88,109,35.87,347.7,28.1,28.1,16,-619.62,-271.7,-149,12.98,-16.5,9.1
2760,2475,3570.3,3473.2,3560.1,-62.6,0.4,0,29.98,122.8,123.5,345.3,61.8,285.57,327.43,333.77,347.37,82.93,1569.43,1508.42,1527.86,1486.5,7.84,69.68,155.05,2373.1,17.55,18.42,118.01,1852,-0.262,341.5,14,10,102.96,0.03,48.2570915,-97.3186798,3.2,0.09,11,1.11,-11.79,109,35.97,346.2,28.1,28.1,15,-456.01,-118.1,-149.1,12.99,-16.5,9.1
2760,2476,3570.3,3473.4,3560.3,-60.5,0.4,0,29.98,122.8,123.5,345.3,61.76,285.7,327.56,333.87,347.46,84.15,1571.51,1509.06,1529.14,1487.36,7.87,69.75,155.06,2371,17.44,18.55,117.87,1852,-0.262,338.9,14,10,103.18,0,48.2576408,-97.3188553,3.2,0.03,11,1.25,-10.48,109,35.99,344.4,28.1,28.1,15,-288.12,3.9,-149.2,12.99,-16.5,9.1
2760,2477,3577.3,3473.9,3560.8,-58.6,0.4,0,29.98,122.8,123.5,345.3,61.72,285.75,327.57,333.88,347.47,84.65,1573.17,1509.52,1530.09,1488.52,7.9,69.61,155.08,2370.3,17.36,18.68,117.52,1852,-0.26,336.9,14,10,103.78,0.01,48.2581444,-97.3190536,3.2,0.03,11,1.21,-9.33,110,36.04,342.6,28.1,28.1,16,-14.37,35.4,-149.2,12.99,-16.5,9
2761,2478,3580.3,3474.4,3561.3,-54.6,0.4,0,29.98,122.8,123.5,345.3,61.74,285.77,327.57,333.92,347.51,87.53,1577.18,1510.42,1530.97,1489.65,7.85,69.86,155.08,2367.2,17.36,18.68,117.19,1852,-0.258,335.5,14,10,103.78,0,48.2586708,-97.3192673,3.2,-0.02,11,0.83,-6.66,110,36.04,341.2,28.2,28.1,16,105.08,35.4,-149.2,13,-16.5,9
2760,2479,3582.3,3473.9,3560.8,-47.3,0.5,0,29.98,122.8,123.5,345.3,61.8,285.79,327.57,333.99,347.59,89.7,1579.92,1510.94,1530.81,1490.22,7.85,70.01,155.1,2371.6,17.23,18.81,117.02,1852,-0.255,334,14.5,10,104.09,-0.02,48.2591896,-97.3195038,3.2,-0.05,11,0.2,-4.1,110,36.04,340.2,28.1,28.1,16,153.39,-31.5,-149.1,13.01,-16.5,9
2757,2480,3585.3,3470.2,3557.1,-40.6,0.5,0,29.98,122.8,123.5,345.3,61.81,285.79,327.57,334.01,347.6,90.54,1580.87,1510.98,1530.15,1490.33,7.81,69.37,155.11,2367.5,17.15,18.91,117,1852,-0.252,333.5,14,10,104.44,0,48.2597046,-97.3197403,3.2,-0.15,11,-1.11,-2.69,111,36.06,339.4,28.1,28.1,16,159.76,-173.2,-148.9,13.02,-16.4,8.9
2751,2481,3580.3,3464.8,3551.7,-33.2,0.4,0,29.98,122.8,123.5,345.3,61.82,285.74,327.53,333.97,347.56,92.19,1583.03,1510.9,1530.48,1490.84,7.83,69.63,155.12,2368,17.05,18.99,117.33,1852,-0.248,333,14,10,104.78,0,48.2602501,-97.3199921,3.2,-0.08,11,-1.97,-0.13,111,36.04,339,28.1,28.1,15,39.45,-401.6,-148.6,13.04,-16.4,8.9
2728,2482,3564.3,3444.8,3531.6,-43.7,0.5,0.1,29.98,122.8,123.5,345.3,61.86,285.74,327.64,334.07,347.6,94.18,1585.7,1510.41,1532.32,1491.52,7.92,69.9,155.16,2386.7,17.05,19.07,118.87,1852,-0.241,332.9,14,10,106.73,0.01,48.2612686,-97.320488,3.2,0,11,-2.85,1.24,113,36.12,339.1,28.2,28.1,16,-305.14,-657.5,-147.9,13.07,-16.4,8.8
2711,2483,3549.3,3434.2,3521.1,-46.4,0.4,0.1,29.98,122.8,123.5,345.3,61.88,285.72,327.58,334.02,347.6,92.86,1584.87,1510.92,1533.23,1492.01,7.82,69.83,155.18,2390.8,17.13,19.04,119.97,1852,-0.237,333.4,14,10,107.35,0,48.261795,-97.3207474,3.2,-0.11,10.8,-3.6,0.27,114,36.17,339,28.1,28.1,16,-532.92,-641.7,-147.5,13.09,-16.4,8.8
2701,2484,3544.3,3421.7,3508.6,-54.8,0.5,0,29.98,122.8,123.5,345.3,61.83,285.78,327.57,334.01,347.61,93.18,1585.82,1512.13,1534.18,1492.64,7.91,69.85,155.18,2398.9,17.13,19.04,121.08,1852,-0.234,334,14.5,10,108.93,-0.01,48.2623405,-97.3209991,3.2,0.03,10.8,-4.35,-0.1,115,36.17,339.1,28.1,28.1,16,-536.57,-708.7,-147,13.1,-16.4,8.8
2681,2485,3534.3,3407.1,3494,-66.1,0.4,0,29.98,122.8,123.5,345.3,61.82,285.84,327.62,334.06,347.66,93.24,1586.37,1513.4,1534.8,1493.13,7.91,70.04,155.17,2414.6,17.23,18.99,122.27,1852,-0.23,334,14,10,111.13,0,48.262867,-97.3212662,3.2,-0.02,10.8,-4.13,0.24,118,36.22,339.3,28.1,28.1,16,-550.08,-870.1,-146.5,13.11,-16.3,8.7
2659,2486,3516.3,3388.3,3475.2,-85.1,0.5,0,29.98,122.8,123.5,345.3,61.82,285.91,327.72,334.2,347.73,92.84,1586.47,1514.78,1536.02,1493.63,8.05,70.49,155.16,2421.3,17.34,18.96,123.47,1852,-0.227,333.5,14,10,111.1,0,48.2634163,-97.3215256,3.2,0.14,10.8,-4.03,-0.67,117,36.3,339.2,28.2,28.1,15,-687.65,-972.4,-146,13.1,-16.3,8.7
2644,2487,3502.3,3373.6,3460.5,-100.3,0.4,0,29.98,122.8,123.5,345.3,61.87,285.92,327.79,334.24,347.79,95.69,1589.91,1516.76,1536.55,1494.22,8.01,70.63,155.17,2427.8,17.42,18.96,124.78,1852,-0.223,333.5,14,10,111.46,-0.03,48.2639656,-97.3217773,3.2,-0.01,10.8,-3.82,0.78,118,36.38,339.2,28.2,28.1,15,-834.92,-881.9,-145.5,13.09,-16.3,8.7
2630,2488,3489.3,3359.4,3446.3,-115,0.4,0,29.98,122.8,123.5,345.3,61.87,285.92,327.82,334.27,347.79,95.71,1590.56,1517.65,1537.73,1494.85,7.96,70.5,155.19,2431.8,17.36,18.96,125.9,1852,-0.219,334.9,14,10,112.19,0.03,48.2645187,-97.322052,3.2,0.12,10.8,-3.18,0.14,119,36.32,339.1,28.1,28.1,16,-784.55,-838.6,-145,13.09,-16.3,8.6
2619,2489,3469.3,3348.6,3435.5,-125.3,0.4,0,29.98,122.8,123.5,345.3,61.85,285.96,327.84,334.29,347.81,94.34,1589.45,1517.86,1537.88,1495.11,8.05,71.1,155.21,2444.5,17.36,18.96,127.03,1852,-0.216,333.8,14,10,113.08,-0.05,48.2650833,-97.3223114,3.2,0.18,10.8,-2.19,-0.29,119,36.32,339.4,28.1,28.1,16,-961.42,-653.5,-144.5,13.08,-16.3,8.6
2611,2490,3470.3,3340.9,3427.8,-129.3,0.4,0,29.98,122.8,123.5,345.3,61.9,285.97,327.8,334.29,347.87,94.64,1589.86,1519.56,1538.21,1495.22,7.98,71.11,155.2,2446.1,17.36,18.96,127.65,1852,-0.213,333.7,14.5,10,114.75,0,48.2656403,-97.3225708,3.2,0.07,10.8,-1.3,3.83,121,36.32,339.3,28.2,28.1,16,-695.53,-507.9,-144,13.06,-16.3,8.6
2602,2491,3462.3,3335.7,3422.6,-129.1,0.4,0,29.98,122.8,123.5,345.3,61.9,285.98,327.84,334.29,347.88,92.5,1588.68,1520.78,1538.14,1496.18,8.05,71.15,155.21,2444.3,17.28,18.99,128.06,1852,-0.209,334.7,14,10,113.89,-0.04,48.2662239,-97.3228302,3.2,0.19,10.8,-0.32,8.65,120,36.27,339.8,28.2,28.1,16,-521,-350.4,-143.6,13.05,-16.2,8.5
2606,2492,3459.3,3335.7,3422.6,-109,0.5,0,29.98,122.8,123.5,345.3,61.88,286,327.84,334.31,347.88,91.45,1587.93,1521.68,1538.59,1496.48,8.04,70.95,155.21,2441.7,17.15,18.99,128.27,1852,-0.206,337.1,14,10,114.92,0.01,48.2668037,-97.323082,3.2,0.03,10.8,0.58,10.65,121,36.14,341,28.2,28.1,15,-385.71,-157.5,-143.2,13.05,-16.2,8.5
2606,2493,3452.3,3335.9,3422.7,-98.4,0.4,0,29.98,122.8,123.5,345.3,61.84,286.04,327.83,334.3,347.88,95.1,1591.35,1522.86,1539.61,1496.25,8.07,71.01,155.2,2451.5,17.02,18.91,128.18,1852,-0.205,339.1,14,10,114.23,0.02,48.2673836,-97.3233032,3.2,0.01,10.8,1.43,7.93,121,35.93,342.7,28.1,28.1,15,-344.46,-31.5,-142.9,13.05,-16.2,8.5
2609,2494,3448.3,3338.9,3425.8,-82.8,0.4,0,29.98,122.8,123.5,345.3,61.82,286.01,327.79,334.28,347.83,94.46,1590.34,1524.08,1540.1,1495.88,8.02,70.75,155.18,2435.2,17.07,18.73,127.85,1852,-0.204,340.6,14,10,112.7,0.01,48.2679329,-97.3234863,3.2,-0.01,10.8,0.89,4.44,119,35.8,343.9,28.1,28.1,16,-328.72,141.7,-142.7,13.04,-16.2,8.4
2608,2495,3454.3,3341.4,3428.3,-65.7,0.4,0,29.98,122.8,123.5,345.3,61.84,285.96,327.73,334.24,347.8,96.25,1592.55,1525.02,1540.78,1496.3,7.56,70.44,155.16,2427,17.23,18.6,127.48,1852,-0.204,341,14,10,112.64,0,48.2685089,-97.3236694,3.2,0.01,10.8,0.14,1.61,119,35.83,344.8,28.2,28.1,16,-160.6,145.7,-142.6,13.01,-16.2,8.4
2608,2496,3459.3,3341.7,3428.6,-46.6,0.5,0.1,29.98,122.8,123.5,345.3,61.87,285.97,327.72,334.31,347.84,92.79,1590.1,1525.01,1540.34,1497.31,6.51,69.52,155.12,2370.1,17.23,18.6,127.11,1852,-0.204,341.3,14.5,10,113.12,0.01,48.2691116,-97.3238525,3.2,-0.04,10.8,0.34,2.68,119,35.83,345.3,28.2,28.1,16,81.29,27.6,-142.6,12.96,-16.2,8.4
2611,2497,3457.3,3340.3,3427.2,-33.3,0.5,0,29.98,122.8,123.5,345.3,61.84,285.91,327.66,334.28,347.75,83.83,1580.1,1522.04,1536.22,1496.27,5.79,68.58,155.09,2283.6,17.31,18.52,126.51,1852,-0.204,341.8,14,10,112.11,0,48.2696571,-97.3240128,3.2,-0.02,10.8,0.57,3.58,118,35.83,345.8,28.1,28.1,16,102.23,-66.9,-142.6,12.92,-16.2,8.3
2612,2498,3455.3,3336,3422.9,-23.4,0.4,0,29.98,122.8,123.5,345.3,61.89,285.9,327.67,334.32,347.79,68.47,1560.4,1512.53,1527.1,1491.93,3.78,66.05,155.05,2105.1,17.42,18.47,125.69,1852,-0.205,342.9,14,10,110.93,0.01,48.2702332,-97.324173,3.2,-0.21,10.8,-0.82,2.69,117,35.89,346.4,28.1,28.1,15,12.77,-114.2,-142.7,12.86,-16.2,8.3
2606,2499,3454.3,3329.5,3416.4,-19.1,0.4,0,29.98,122.8,123.5,345.3,61.9,285.93,327.65,334.27,347.83,48.02,1530.85,1494.41,1512.37,1482.83,3.33,64.62,155,1943.9,17.57,18.5,124.62,1852,-0.206,344.5,14,10,110.28,0.04,48.2708015,-97.3243256,3.2,-0.09,10.8,-2.03,1.7,116,36.07,347,28.1,28.1,15,-13.27,-346.5,-142.8,12.8,-16.3,8.3
2599,2500,3439.3,3319.6,3406.5,-21.3,0.4,0,29.98,122.8,123.5,345.3,61.93,285.87,327.61,334.22,347.8,30.55,1501.49,1471.82,1494.09,1470.94,3.03,63.73,154.93,1858.5,17.73,18.65,123.78,1852,-0.208,344.8,14,10,108.55,0.03,48.2713661,-97.3244553,3.2,-0.05,10.8,-2.38,1.32,115,36.38,347.6,28.1,28.1,15,-295.91,-559.1,-142.9,12.74,-16.3,8.2
2588,2501,3427.3,3308.3,3395.3,-27.3,0.4,0,29.98,122.8,123.5,345.3,61.95,285.92,327.59,334.29,347.87,25.88,1472.06,1448.16,1474.04,1454.37,3.07,63.37,154.87,1826.2,17.65,18.99,123.1,1852,-0.209,345,14,10,108,0.03,48.2719269,-97.3245926,3.2,-0.01,10.8,-2.48,0.52,114,36.64,348,28.1,28,16,-514.32,-653.5,-143.2,12.66,-16.3,8.2
2575,2502,3415.3,3296,3382.9,-39.7,0.4,0,29.98,122.8,123.5,345.3,61.92,285.93,327.49,334.29,347.85,28.26,1444.85,1426.59,1454.85,1434.4,3.07,63.31,154.76,1819.3,17.65,18.99,122.48,1852,-0.211,345.5,14.5,10,108.03,0.03,48.2724876,-97.3247147,3.2,-0.03,10.8,-2.63,0.26,114,36.64,348.4,28.1,28,16,-625.64,-712.6,-143.5,12.57,-16.3,8.2
2563,2503,3402.3,3283.3,3370.2,-52.5,0.4,0,29.98,122.8,123.5,345.3,61.83,285.88,327.36,334.23,347.71,30.25,1421.68,1407.7,1437.95,1418.61,3.01,63.28,154.65,1815.1,17.52,19.4,121.92,1852,-0.213,345.8,14,10,107.9,0.04,48.2730446,-97.3248367,3.2,-0.03,10.8,-3.03,-0.02,114,36.92,348.6,28.1,28,16,-688.29,-748,-143.9,12.47,-16.3,8.1
2552,2504,3391.3,3272.8,3359.7,-66.1,0.4,0,29.98,122.8,123.5,345.3,61.72,285.8,327.1,334.06,347.52,31.95,1402.78,1390.86,1422.81,1402.28,3.02,63.16,154.53,1812.2,17.5,19.82,121.47,1852,-0.215,346.6,14,10,108.04,0.02,48.2736053,-97.3249512,3.2,-0.3,10.8,-3.46,0.9,114,37.32,348.9,28.1,28,15,-721.63,-759.8,-144.3,12.37,-16.4,8.1
2541,2505,3374.3,3257.5,3344.4,-83.9,0.4,0,29.98,122.8,123.5,345.3,61.61,285.76,326.83,334,347.37,32.65,1387.3,1376.09,1408.74,1384.88,3.06,63.24,154.38,1801.8,17.39,20.22,121.06,1852,-0.218,347,14,10,106.2,0.04,48.2741585,-97.3250504,3.2,0.03,10.8,-3.03,1.21,112,37.61,349.4,28.1,28.1,15,-757.62,-897.6,-144.8,12.26,-16.4,8.1
2526,2506,3357.3,3242.6,3329.5,-99.1,0.4,0,29.98,122.8,123.5,345.3,61.47,285.73,326.66,333.95,347.2,35.15,1373.78,1361.33,1396.48,1372.1,3.07,63.19,154.24,1798.7,17.23,20.59,120.87,1852,-0.221,346.6,14,10,105.88,0,48.2747574,-97.3251648,3.2,-0.08,10.8,-2.99,-0.46,112,37.82,349.9,28.1,28.1,15,-935.81,-846.5,-145.3,12.15,-16.4,8
