AltAGL,Time,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,COM1,COM2,CRS,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
1903,4237,2728.6,2676.6,2765.1,-40.4,0.5,122.75,124.575,107.6,1272.97,1294.56,1290.87,1257.42,9.08,72.3,188.03,2268.2,13.03,13.17,90.02,1852,-12.155,291,10.5,10,102.64,0.02,47.6292114,-96.7614136,2.8,0.03,18.5,1.33,1.22,108,26.2,288.9,28,14,-90.92,-70.9,-56.1,18.28,90,40.2
1901,4238,2726.6,2675.4,2763.8,-33,0.5,122.75,124.575,107.6,1274.23,1295.09,1290.75,1257.9,9.09,71.94,187.95,2264.7,13.05,13.08,89.88,1852,-12.154,291.6,10.5,10,102.7,0.01,47.629364,-96.7619781,2.8,-0.01,18.5,1.2,3.46,108,26.13,289.3,28,14,-85.54,-74.8,-56.3,18.3,90,40.2
1900,4239,2726.6,2673.8,2762.3,-27.3,0.5,122.75,124.575,107.6,1273.01,1294.82,1289.55,1257.41,9.11,72.05,187.96,2263.6,13.07,13.22,89.75,1852,-12.153,292.5,10.5,10,102.59,0,47.629528,-96.7625504,2.8,-0.03,18.5,1.1,4.8,108,26.29,290.1,28,14,-74.75,-94.5,-56.4,18.32,90,40.2
1898,4240,2724.6,2671.9,2760.3,-22.8,0.3,122.75,124.575,107.6,1271.14,1293.83,1289.82,1257.37,9.13,72.09,187.95,2260.2,13.02,13.06,89.63,1852,-12.151,293.9,10.5,10,102.49,0.02,47.6296959,-96.7631073,2.8,-0.05,18.5,0.91,5.95,108,26.08,291.1,28,14,-78.36,-118.1,-56.5,18.34,90,40.2
1896,4241,2723.6,2669.5,2758,-18.5,0.4,122.75,124.575,107.6,1268.41,1292.39,1289.1,1256.41,9.13,71.97,187.86,2258.5,13.08,13.15,89.57,1852,-12.149,294.7,10.5,10,102.3,0.01,47.6298752,-96.7636566,2.8,0,18.5,0.82,3.35,108,26.23,292.3,28,15,-70.4,-169.3,-56.6,18.36,90,40.3
1892,4242,2721.6,2666.4,2754.8,-17.9,0.5,122.75,124.575,107.6,1268.21,1291.68,1288.36,1256.77,9.14,72,187.72,2260.1,13.01,13.26,89.57,1852,-12.147,294.9,10.5,10,102.19,0.01,47.6300507,-96.7642059,2.8,-0.02,18.8,0.66,-0.73,108,26.27,293.1,28,15,-87.25,-192.9,-56.6,18.38,90,40.3
1887,4243,2717.6,2661.4,2749.9,-20.6,0.6,122.75,124.575,107.6,1267.71,1291.5,1287.57,1257.57,9.11,71.94,187.62,2259.5,13,13.02,89.61,1852,-12.144,294.5,10.5,10,102.23,0.02,47.6302376,-96.7647629,2.8,-0.06,18.8,0.54,-4.2,108,26.02,293.1,28,14,-138.88,-212.6,-56.6,18.4,90,40.3
1883,4244,2712.6,2657.5,2745.9,-23.4,0.5,122.75,124.575,107.6,1267.8,1291.44,1288.38,1258.34,9.12,72.13,187.57,2259.4,13.03,13.3,89.71,1852,-12.142,292.9,10.5,10,102.19,0,47.6304092,-96.7653198,2.8,-0.03,18.8,0.33,-7.04,108,26.33,292.3,28,14,-220.93,-232.3,-56.5,18.42,90,40.3
1879,4245,2708.6,2652.9,2741.4,-25.4,0.5,122.75,124.575,107.6,1267.16,1291.31,1290.03,1257.73,9.09,72.06,187.56,2260.2,13.02,13.14,89.86,1852,-12.141,292.3,10.5,10,102.09,0.02,47.6305771,-96.7658768,2.8,0.02,18.8,0.51,-7.91,108,26.16,290.9,28,14,-241.56,-263.8,-56.5,18.43,90.1,40.3
1874,4246,2700.6,2648.4,2736.9,-28,0.5,122.75,124.575,107.6,1267.42,1291.54,1289.14,1256.61,9.11,72.12,187.63,2261.4,13.07,12.98,90.08,1852,-12.14,292,10.5,10,102.05,0.04,47.6307373,-96.7664566,2.8,0.06,18.8,0.71,-5.34,108,26.05,289.6,28,14,-318.37,-267.7,-56.5,18.44,90.1,40.4
1870,4247,2695.6,2643.9,2732.4,-32.7,0.4,122.75,124.575,107.6,1266.26,1292.53,1288.5,1256.15,9.09,72.07,187.73,2262,13,13.33,90.23,1852,-12.139,290.1,10.5,10,101.91,0.01,47.6308899,-96.7670288,2.8,0.04,18.8,0.55,-4.32,108,26.33,288.7,28,15,-345.19,-236.2,-56.5,18.44,90.1,40.4
1867,4248,2694.6,2640.6,2729,-34.8,0.4,122.75,124.575,107.6,1267.36,1293.43,1289.14,1255.87,9.09,72.32,187.86,2264,12.96,13.27,90.41,1852,-12.139,288.8,10.5,10,101.77,-0.01,47.6310349,-96.7676086,2.8,0.06,18.8,0.54,-4.03,107,26.23,287.7,28,15,-270.91,-196.9,-56.5,18.43,90.1,40.4
1864,4249,2691.6,2638,2726.5,-35.8,0.5,122.75,124.575,107.6,1267.3,1292.69,1290.16,1256.73,9.13,72.47,187.95,2268.3,13.17,12.96,90.54,1852,-12.14,289.3,10.5,10,101.89,0,47.6311798,-96.7681961,2.8,-0.01,18.8,0.7,-2.02,108,26.13,287,28,14,-210.43,-181.1,-56.5,18.42,90.1,40.4
1861,4250,2688.6,2635.3,2723.7,-36.6,0.5,122.75,124.575,107.6,1266.54,1292.41,1290.87,1256.56,9.13,72.31,187.99,2263.2,13.08,13.23,90.58,1852,-12.14,289.2,10.5,10,102.31,0.01,47.6313171,-96.7687759,2.8,0.02,18.8,1.05,0.25,108,26.31,286.6,28,14,-195.18,-161.4,-56.5,18.4,90.1,40.5
1855,4251,2687.6,2633.2,2721.7,-36.3,0.4,122.75,124.575,107.6,1266.04,1291.64,1291.71,1256.63,9.13,72.09,187.98,2259.1,12.94,13.1,90.56,1852,-12.14,289.4,10.5,10,102.41,0.01,47.6314621,-96.7693634,2.8,0.02,18.8,1.23,1.07,108,26.04,286.8,28,14,-167.53,-126,-56.6,18.38,90.1,40.5
1853,4252,2685.6,2630.9,2719.4,-35.4,0.4,122.75,124.575,107.6,1266.91,1290.87,1291.02,1256.04,9.18,72.05,187.92,2257.8,13.1,13.02,90.51,1852,-12.141,290.6,10.5,10,102.27,0.04,47.6316071,-96.7699432,2.8,0.01,18.8,1.2,1.36,108,26.12,287,28,14,-129.1,-133.9,-56.6,18.36,90.1,40.5
1851,4253,2682.6,2629.3,2717.7,-32.2,0.4,122.75,124.575,107.6,1266.11,1290.53,1288.82,1254.07,9.17,72.17,187.94,2259.1,13.01,13.35,90.39,1852,-12.141,290.7,10.5,10,102.03,0,47.6317444,-96.7705231,2.8,0,18.8,1.22,1.87,108,26.36,287.8,28,15,-136.35,-129.9,-56.6,18.34,90.1,40.5
1849,4254,2681.6,2627.4,2715.8,-30.1,0.4,122.75,124.575,107.6,1268.07,1290.44,1289.1,1254.66,9.12,72.39,187.85,2261,12.92,13.19,90.25,1852,-12.14,291.2,10.5,10,101.91,0.02,47.6319008,-96.7710953,2.8,0.02,18.8,1.21,1.92,107,26.11,288.2,28,15,-128.84,-122,-56.5,18.31,90.1,40.6
1848,4255,2680.6,2626,2714.4,-27,0.5,122.75,124.575,107.6,1269.36,1290.46,1288.38,1254.76,9.13,72.26,187.77,2262.8,13.02,13.12,90.1,1852,-12.139,291.8,10,10,101.98,0.01,47.6320496,-96.7716751,2.8,0.01,18.8,1.25,2.14,108,26.14,288.8,28,14,-116.01,-106.3,-56.4,18.29,90.2,40.6
1846,4256,2678.6,2624.4,2712.9,-24,0.5,122.75,124.575,107.6,1269.22,1290.4,1289.17,1255.05,9.1,72.15,187.67,2257.6,13.02,13.26,89.94,1852,-12.139,292.2,10.5,10,102.13,0,47.632206,-96.7722473,2.8,0.02,18.8,1.34,1.3,108,26.28,289.4,28,14,-107.55,-98.4,-56.2,18.26,90.2,40.6
1845,4257,2676.6,2622.7,2711.1,-21.3,0.5,122.75,124.575,107.6,1268.4,1290.47,1290.05,1256.62,9.13,72.07,187.65,2261.1,12.91,13.12,89.79,1852,-12.138,292.3,10.5,10,102.09,0.02,47.6323662,-96.7728043,2.8,0.03,18.8,1.47,0.59,108,26.03,289.9,28,14,-100.87,-106.3,-56,18.24,90.2,40.6
1843,4258,2674.6,2620.9,2709.4,-19.6,0.5,122.75,124.575,107.6,1268.64,1290.71,1289.73,1257.24,9.13,72.15,187.61,2257.8,12.98,13.27,89.57,1852,-12.137,292,10.5,10,102,0,47.6325264,-96.7733688,2.8,-0.04,18.8,1.45,0.35,108,26.25,290.3,28,14,-123.43,-106.3,-55.9,18.23,90.2,40.7
1841,4259,2671.6,2619,2707.4,-19.1,0.5,122.75,124.575,107.6,1268.4,1290.47,1289.72,1256.14,9.14,72.22,187.61,2261.5,13.05,13.2,89.36,1852,-12.135,292.6,10.5,10,101.97,0.02,47.6326904,-96.7739334,2.8,0,18.8,1.29,0.48,108,26.25,290.4,28,15,-128.13,-86.6,-55.7,18.21,90.2,40.7
1840,4260,2671.6,2618.3,2706.7,-17,0.5,122.75,124.575,107.6,1267.84,1289.65,1288.69,1256.98,9.18,72.36,187.6,2258.8,12.92,13.11,89.18,1852,-12.134,292.9,10.5,10,101.95,0.01,47.6328583,-96.7744904,2.8,-0.02,18.8,1.44,1.04,108,26.03,290.8,28,15,-123.54,-51.2,-55.5,18.2,90.2,40.7
1839,4261,2669.6,2617,2705.4,-16.3,0.4,122.75,124.575,107.6,1266.64,1289.23,1288.76,1256.28,9.12,72.38,187.55,2256.4,13.06,13.28,88.99,1852,-12.132,293.3,10,10,101.83,0.01,47.6330261,-96.7750549,2.8,-0.01,18.8,1.46,0.6,107,26.34,291,28,14,-96.25,-63,-55.4,18.19,90.2,40.7
1838,4262,2668.6,2615.9,2704.3,-15.1,0.4,122.75,124.575,107.6,1265.81,1288.67,1290.38,1256.15,9.13,72.06,187.53,2253.4,12.99,13.24,88.81,1852,-12.131,293.3,10.5,10,101.57,0,47.6331978,-96.7756042,2.8,-0.01,18.8,1.42,0.93,107,26.23,291.5,28,14,-103.59,-63,-55.2,18.19,90.2,40.8
1836,4263,2667.6,2614.2,2702.6,-15.1,0.4,122.75,124.575,107.6,1263.58,1287.7,1289.31,1256.98,9.12,72.25,187.46,2250.7,13.05,13.21,88.7,1852,-12.129,294.1,10.5,10,101.18,0.03,47.6333656,-96.7761536,2.8,0.01,18.8,1.31,0.77,107,26.26,291.8,28,14,-82.46,-90.6,-55.1,18.18,90.2,40.8
1834,4264,2665.6,2612.2,2700.6,-15.2,0.5,122.75,124.575,107.6,1262.69,1287.83,1288.55,1256.71,9.14,72.18,187.37,2251.9,13.07,13.28,88.54,1852,-12.127,294.3,10.5,10,100.96,0.01,47.6335373,-96.7767029,2.8,0.01,18.8,1.22,0.34,106,26.35,292.2,28,14,-94.59,-114.2,-54.9,18.18,90.3,40.8
1833,4265,2662.6,2610.7,2699.1,-15.3,0.4,122.75,124.575,107.6,1262.42,1287.8,1286.64,1255.48,9.15,72.14,187.24,2253.4,13,13.25,88.46,1852,-12.125,294.2,10.5,10,100.84,0,47.6337128,-96.7772522,2.8,0.02,18.8,1.02,-0.01,106,26.25,292.5,28,14,-120.33,-122,-54.8,18.17,90.3,40.8
1830,4266,2661.6,2607.8,2696.2,-16.7,0.4,122.75,124.575,107.6,1262.36,1287.3,1285.33,1253.6,9.17,72.08,187.18,2251,13.09,13.25,88.41,1852,-12.123,294.9,10,10,100.88,0.03,47.6338882,-96.7778015,2.8,-0.01,18.8,0.98,0.2,106,26.34,292.5,28,14,-105.23,-141.7,-54.6,18.17,90.3,40.8
1827,4267,2657.6,2605.2,2693.6,-17.5,0.4,122.75,124.575,107.6,1263.04,1287.9,1286.33,1252.96,9.12,72.22,187.26,2248.7,13,13.31,88.37,1852,-12.12,294.6,10,10,100.89,0,47.6340637,-96.7783432,2.8,0,18.8,0.93,1.22,106,26.31,293,28,14,-153.1,-169.3,-54.5,18.17,90.3,40.9
1824,4268,2656.6,2602.1,2690.6,-18.8,0.4,122.75,124.575,107.6,1263.35,1288.48,1287.85,1253.88,9.15,72.22,187.31,2251.6,13.05,13.28,88.37,1852,-12.118,295,10,10,100.71,0.01,47.634243,-96.7788925,2.8,0,18.8,0.82,0.75,106,26.33,293.3,28,14,-148.23,-181.1,-54.4,18.16,90.3,40.9
1820,4269,2653.6,2598.5,2686.9,-20.5,0.5,122.75,124.575,107.6,1261.02,1288,1287.03,1254.85,9.16,72.38,187.28,2252.6,13.1,13.26,88.43,1852,-12.115,295.9,10.5,10,100.75,0.01,47.6344261,-96.7794342,2.8,0,18.8,0.58,0.56,106,26.36,293.6,28,14,-154.34,-212.6,-54.2,18.16,90.3,40.9
1816,4270,2651.6,2594.4,2682.8,-23.9,0.6,122.75,124.575,107.6,1260.28,1287.84,1286.87,1254.17,9.17,72.31,187.27,2254.1,13.06,13.31,88.52,1852,-12.113,296.3,10.5,10,100.89,0.03,47.6346054,-96.7799683,2.8,-0.11,18.8,-0.53,-0.76,106,26.37,293.8,28,14,-155.27,-240.2,-54.1,18.16,90.3,40.9
1808,4271,2648.6,2586.2,2674.6,-30.8,0.6,122.75,124.575,107.6,1260.32,1288.22,1286.74,1253.9,9.17,72.12,187.33,2254.9,12.78,13.27,88.76,1852,-12.11,295.5,10.5,10,101.13,0,47.6347961,-96.7805176,2.8,-0.12,18.8,-1.52,-0.77,107,26.05,294.2,28,14,-156.26,-421.3,-53.9,18.16,90.3,41
1797,4272,2641.6,2575.5,2663.9,-40.4,0.5,122.75,124.575,107.6,1259.88,1288.02,1286.2,1253.61,9.15,72.23,187.25,2255.6,12.98,13.34,89.32,1852,-12.107,295.3,10,10,101.39,0.02,47.6349831,-96.7810593,2.8,-0.06,18.8,-2.67,-0.64,107,26.32,294.2,28,14,-243.12,-614.2,-53.8,18.17,90.4,41
1784,4273,2630.6,2562.1,2650.5,-52.1,0.5,122.75,124.575,107.6,1260.16,1288.53,1287.73,1253.2,9.16,72.24,187.28,2261.5,12.89,13.19,90.19,1852,-12.104,295.5,10,10,101.62,0.01,47.6351776,-96.7816086,2.8,0.06,18.8,-2.76,-1.48,107,26.08,294.2,28,14,-383.1,-759.8,-53.7,18.17,90.4,41
1771,4274,2615.6,2548.9,2637.3,-63.3,0.5,122.75,124.575,107.6,1261.58,1288.69,1288.13,1253.97,9.17,72.31,187.28,2272.3,12.83,13.15,91.22,1852,-12.101,295.8,10,10,102.17,0.02,47.6353683,-96.7821655,2.8,0.04,18.8,-2.25,-1.03,108,25.98,294.2,28,14,-587.34,-783.5,-53.6,18.17,90.4,41
1760,4275,2604.6,2537.7,2626.1,-73,0.4,122.75,124.575,107.6,1264.32,1288.06,1290.08,1253.76,9.21,72.33,187.25,2281.3,12.87,13.28,92.18,1852,-12.098,295.6,10.5,10,102.97,0.02,47.6355591,-96.7827377,2.8,0.08,18.8,-1.63,-0.1,109,26.15,294.2,28,14,-685.45,-692.9,-53.5,18.17,90.4,41
1751,4276,2595.6,2528.7,2617.2,-79,0.5,122.75,124.575,107.6,1266.11,1287.11,1291.19,1254.12,9.19,72.63,187.17,2287.6,12.85,13.08,92.92,1852,-12.095,295.7,10.5,10,103.89,0.01,47.6357574,-96.7832947,2.8,0.07,18.8,-1.05,0.97,109,25.93,294.3,28,14,-668.55,-563,-53.4,18.17,90.4,41.1
1745,4277,2588.6,2522.5,2611,-82.6,0.5,122.75,124.575,107.6,1267.57,1288.25,1291.11,1255.31,9.19,72.67,187.09,2291.4,12.83,13.14,93.38,1852,-12.092,296.2,10.5,10,104.86,0.01,47.6359596,-96.7838669,2.8,0.06,18.8,-0.56,1.69,110,25.97,294.6,28,14,-582.32,-433.1,-53.4,18.17,90.4,41.1
1739,4278,2583.6,2516.7,2605.1,-85.5,0.5,122.75,124.575,107.6,1267.5,1290.24,1292.5,1256.19,9.19,72.61,186.98,2289.8,12.91,13.05,93.63,1852,-12.089,297.3,10,10,105.62,0.03,47.636158,-96.7844315,2.8,0.05,18.8,-0.11,2.16,111,25.96,295.2,28,14,-462.96,-366.1,-53.4,18.17,90.4,41.1
1734,4279,2577.6,2512.1,2600.5,-86.4,0.5,122.75,124.575,107.6,1268.81,1291.37,1291.36,1256.9,9.19,72.73,186.92,2290,12.73,12.95,93.71,1852,-12.085,297.9,10,10,106.04,0.03,47.6363678,-96.7849884,2.8,0.02,18.8,0.04,2.88,112,25.68,295.8,28,14,-416.48,-307.1,-53.3,18.17,90.5,41.1
1730,4280,2574.6,2507.6,2596,-86.8,0.4,122.75,124.575,107.6,1269.01,1291.79,1289.93,1256.8,9.19,72.61,186.86,2285.6,12.76,13.08,93.73,1852,-12.081,298.5,10,10,106.05,0.01,47.6365776,-96.785553,2.8,-0.04,18.8,-0.16,2.11,112,25.84,296.7,28,14,-333.41,-279.5,-53.2,18.17,90.5,41.2
1723,4281,2570.6,2501.5,2589.9,-84.7,0.5,122.75,124.575,107.6,1269.46,1292.07,1291.6,1257.41,9.18,72.77,186.75,2287.4,12.82,12.95,93.75,1852,-12.076,299.8,10.5,10,105.91,0.03,47.636795,-96.7861099,2.8,-0.05,18.8,-0.65,0.99,111,25.77,297.2,28,14,-255.9,-354.3,-53.1,18.17,90.5,41.2
1713,4282,2563.6,2494.5,2582.9,-81,0.5,122.75,124.575,107.6,1268.99,1291.73,1292.8,1257.92,9.17,72.69,186.66,2289.7,12.6,13.01,93.89,1852,-12.072,299.9,10.5,10,105.77,0.02,47.6370163,-96.7866669,2.8,-0.06,18.8,-1.01,0.26,111,25.61,297.7,28,14,-313.45,-409.4,-53,18.17,90.5,41.2
1705,4283,2556.6,2485.8,2574.2,-76.3,0.5,122.75,124.575,107.6,1268.57,1292.21,1293.61,1257.95,9.17,72.79,186.6,2293.2,12.64,13.1,94.1,1852,-12.067,300,10.5,10,105.77,0.03,47.6372452,-96.7872086,2.8,-0.02,18.8,-1.29,-0.32,111,25.74,298.1,28,14,-353.82,-480.3,-52.8,18.16,90.5,41.2
1696,4284,2548.6,2476.9,2565.3,-72,0.6,122.75,124.575,107.6,1270.42,1293.21,1294.32,1257.58,9.21,73.01,186.54,2296.6,12.62,13.03,94.41,1852,-12.062,299.8,10,10,106.03,0.01,47.6374664,-96.7877731,2.8,-0.04,18.8,-1.53,-1.42,112,25.65,298.2,28,14,-409.62,-511.8,-52.5,18.15,90.5,41.3
1686,4285,2541.6,2467.3,2555.8,-70.3,0.6,122.75,124.575,107.6,1273.34,1294.52,1294.97,1257.22,9.18,72.92,186.54,2298.1,12.57,13.04,94.8,1852,-12.057,299.8,10,10,106.42,0.01,47.6376953,-96.7883224,2.8,-0.02,18.8,-1.57,-2.2,112,25.61,298.2,28,14,-438.01,-547.2,-52.3,18.15,90.6,41.3
1677,4286,2532.6,2457.6,2546,-71.2,0.5,122.75,124.575,107.6,1275.11,1294.63,1295.54,1258.91,9.18,72.77,186.52,2300.1,12.63,13.02,95.21,1852,-12.052,299.9,10,10,106.84,0.02,47.6379204,-96.788887,2.8,-0.01,18.8,-1.71,-1.71,112,25.65,298.1,28,14,-473.41,-574.8,-52.1,18.14,90.6,41.3
1667,4287,2522.6,2447.6,2536,-75,0.6,122.75,124.575,107.6,1273.37,1294.81,1296.6,1260.16,9.2,72.9,186.52,2305.3,12.57,12.95,95.66,1852,-12.047,299.4,10,10,107.18,0.04,47.6381454,-96.789444,2.8,-0.02,18.8,-1.81,-1.16,113,25.52,298,28,14,-525.89,-594.5,-51.8,18.13,90.6,41.3
1656,4288,2515.6,2437.4,2525.8,-79.3,0.5,122.75,124.575,107.6,1272.37,1296.01,1296.82,1260.87,9.25,72.85,186.54,2307.1,12.52,13.07,96.12,1852,-12.042,299.2,10.5,10,107.49,0.02,47.6383781,-96.7900162,2.8,-0.02,18.8,-1.75,-1.29,113,25.59,298,28,15,-516.62,-602.4,-51.6,18.13,90.6,41.4
1646,4289,2506.6,2427.4,2515.8,-84.7,0.5,122.75,124.575,107.6,1271.58,1297.44,1296.25,1261.22,9.21,72.97,186.5,2313,12.63,12.84,96.55,1852,-12.038,299.4,10.5,10,107.99,0.01,47.6386032,-96.7905807,2.8,-0.01,18.8,-1.59,-0.38,114,25.47,298,28,15,-519.54,-610.2,-51.4,18.12,90.6,41.4
1637,4290,2497.6,2417.6,2506,-90,0.5,122.75,124.575,107.6,1272.89,1296.97,1297.3,1262.72,9.22,73.4,186.56,2319.4,12.56,12.95,96.9,1852,-12.033,299.6,10.5,10,108.54,0.02,47.6388359,-96.791153,2.8,0.09,18.8,-1.43,0.88,114,25.51,298.1,28,15,-529.34,-598.4,-51.2,18.11,90.6,41.4
1629,4291,2488.6,2409.8,2498.2,-91.7,0.5,122.75,124.575,107.6,1275.06,1297.03,1298.47,1264.11,9.24,73.31,186.54,2324,12.48,12.83,97.23,1852,-12.028,299.8,10,10,109.21,0.02,47.6390686,-96.7917175,2.8,0.03,18.8,-1.34,1.81,115,25.31,298.6,28,14,-539.83,-503.9,-51,18.1,90.6,41.4
1621,4292,2482.6,2402.3,2490.8,-92.1,0.5,122.75,124.575,107.6,1274.58,1296.55,1296.6,1266.25,9.3,73.35,186.51,2324.5,12.62,12.82,97.5,1852,-12.022,300.4,10,10,109.86,0.03,47.6393089,-96.7922897,2.8,0.01,18.8,-0.96,2.5,115,25.44,299.1,28,14,-478.93,-456.7,-50.9,18.1,90.7,41.4
1618,4293,2475.6,2395.8,2484.2,-90,0.5,122.75,124.575,107.6,1273.98,1297.13,1296.7,1266.51,9.31,73.23,186.5,2328.2,12.52,12.84,97.64,1852,-12.016,301.2,10,10,110.3,0.03,47.6395493,-96.7928543,2.8,0.01,18.8,-0.69,2.49,116,25.36,299.8,28,14,-447.35,-405.5,-50.7,18.11,90.7,41.5
1616,4294,2469.6,2390.3,2478.7,-86.6,0.2,122.75,124.575,107.6,1273.82,1296.44,1300.57,1267.06,9.35,73.48,186.49,2327.8,12.45,12.71,97.68,1852,-12.01,302,10.5,10,110.59,0.01,47.6397972,-96.7934036,2.8,0.06,18.8,-0.51,2.21,116,25.16,300.5,28,15,-416.18,-342.5,-50.6,18.12,90.7,41.5
1611,4295,2465.6,2385.4,2473.8,-82,0.5,122.75,124.575,107.6,1273.48,1295.9,1303.87,1266.42,9.35,73.51,186.4,2326.8,12.55,12.9,97.66,1852,-12.004,302.6,10.5,10,110.7,0.03,47.6400528,-96.7939606,2.8,-0.01,18.8,-0.31,1.1,116,25.45,301.4,28,15,-370.61,-295.3,-50.5,18.13,90.7,41.5
1607,4296,2459.6,2380.9,2469.3,-76.7,0.5,122.75,124.575,317.7,1273.41,1294.9,1304.34,1265.82,9.32,73.34,186.24,2320.5,12.44,12.79,97.58,1852,0,303.1,10.5,10,110.61,0.02,47.6403122,-96.7945099,2.8,0.02,18.8,-0.1,0.33,116,25.23,301.8,28,15,-346.71,-287.4,-50.3,18.15,-42.5,24
1602,4297,2453.6,2376,2464.5,-71.5,0.6,122.75,124.575,317.7,1274.8,1295.07,1303.57,1265.27,9.3,73.32,186.14,2318.1,12.48,12.87,97.48,1852,0,303.6,10,10,110.18,0.03,47.6405716,-96.7950592,2.8,0.02,18.8,-0.11,-0.49,116,25.35,302.2,28,14,-342.35,-279.5,-50.2,18.16,-42.4,24
1597,4298,2448.6,2371.2,2459.6,-66.2,0.6,122.75,124.575,317.7,1274.62,1295.37,1303.76,1264.93,9.26,73.24,186.05,2318.9,12.51,12.91,97.33,1852,-0.001,303.5,10,10,109.76,0.03,47.640831,-96.7956009,2.8,0.02,19,-0.13,-0.15,115,25.42,302.3,28,14,-339.44,-279.5,-50,18.17,-42.4,23.9
1593,4299,2444.6,2366.7,2455.1,-60.7,0.5,122.75,124.575,317.7,1276.1,1296.28,1302.31,1264.57,9.28,73.39,185.92,2318.5,12.47,12.88,97.19,1852,-0.002,303.7,10,10,109.5,0.01,47.6410942,-96.7961426,2.8,0.02,19,-0.2,0.21,115,25.35,302.7,28,14,-305.72,-275.6,-49.9,18.18,-42.4,23.9
1588,4300,2440.6,2361.8,2450.2,-55.8,0.5,122.75,124.575,317.7,1276.73,1297.02,1301.38,1264.72,9.27,73.19,185.85,2320.7,12.51,12.82,97.1,1852,-0.002,304.4,10.5,10,109.44,0.04,47.6413536,-96.7966843,2.8,0.02,19,-0.4,1.3,115,25.33,302.8,28,15,-273.94,-291.3,-49.7,18.18,-42.4,23.9
1583,4301,2434.6,2356.6,2445,-53.2,0.4,122.75,124.575,317.7,1275.57,1298.21,1300.23,1263.85,9.3,73.18,185.81,2314.4,12.49,12.87,97,1852,-0.003,304.4,10.5,10,109.39,0,47.6416168,-96.7972183,2.8,0.21,19,0.57,2.67,115,25.36,303.6,28,15,-302.09,-322.8,-49.5,18.18,-42.4,23.8
1580,4302,2423.6,2354.5,2442.9,-47.9,0.4,122.75,124.575,317.7,1275.3,1297.77,1299.93,1263.33,9.29,73.08,185.77,2313.1,12.67,12.81,96.88,1852,-0.004,305.4,10,10,109.14,0.03,47.6418877,-96.7977524,2.8,0.03,19,1.15,3.75,115,25.48,304.1,28,15,-416.7,-157.5,-49.3,18.17,-42.4,23.8
1581,4303,2426.6,2354.9,2443.3,-40.9,0.5,122.75,124.575,317.7,1273.89,1296.3,1298.29,1262.6,9.29,73.28,185.77,2309.2,12.58,12.93,96.49,1852,-0.004,306.1,10,10,108.71,0.02,47.6421623,-96.7982712,2.8,-0.04,19,0.86,4.54,114,25.51,305.2,28,14,-285.09,-23.6,-49.1,18.16,-42.4,23.8
1580,4304,2427.6,2353.6,2442,-36.7,0.5,122.75,124.575,317.7,1274.02,1296.1,1297.04,1263.06,9.26,73.07,185.7,2307.2,12.72,12.81,96.1,1852,-0.004,307.2,10,10,108.49,0.03,47.6424408,-96.7987747,2.8,-0.03,19,0.51,5.13,114,25.53,306.2,28,14,-116.33,-74.8,-48.9,18.14,-42.3,23.8
1577,4305,2425.6,2351,2439.4,-34.4,0.5,132.3,124.575,317.7,1274.38,1296.55,1297.86,1263.54,9.3,72.95,185.67,2302.5,12.53,12.87,95.81,1852,-0.003,308.1,10,10,108.29,0,47.6427269,-96.7992783,2.8,-0.02,19,0.25,5.65,114,25.4,307.4,28,14,-79.66,-145.7,-48.7,18.12,-42.3,23.7
1573,4306,2422.6,2347.5,2435.9,-33.4,0.5,132.3,124.575,317.7,1273.99,1295.6,1298.55,1262.99,9.31,72.96,185.62,2301.4,12.66,12.83,95.64,1852,-0.001,309.6,10.5,10,108.07,0.03,47.6430168,-96.7997742,2.8,-0.02,19.2,-0.11,5.97,114,25.49,308.6,28,15,-103.85,-204.7,-48.5,18.1,-42.3,23.7
1568,4307,2417.6,2342.4,2430.8,-33.7,0.3,132.3,124.575,317.7,1274.07,1295.53,1299.44,1263.51,9.27,73.12,185.51,2298,12.57,12.84,95.58,1852,0.001,310.4,10.5,10,107.84,0.01,47.643322,-96.8002396,2.8,-0.01,19.2,-0.44,6.45,113,25.41,310.1,28,15,-174.94,-259.8,-48.3,18.08,-42.3,23.7
1563,4308,2414.6,2336.6,2425,-34.6,0.5,122.75,124.575,317.7,1271.84,1296,1298.96,1264.07,9.28,72.92,185.42,2300.3,12.62,12.89,95.64,1852,0.003,311.7,10,10,107.57,0.03,47.643631,-96.8007126,2.8,-0.04,19.2,-0.71,4.7,113,25.51,311.4,28,15,-196.92,-311,-48.1,18.05,-42.3,23.7
